,of,IN,O
,income,NN,O
,.,.,O
Sentence: 1854,Denmark,NNP,B-gpe
,is,VBZ,O
,a,DT,O
,net,JJ,O
,exporter,NN,O
,of,IN,O
,food,NN,O
,and,CC,O
,energy,NN,O
,and,CC,O
,enjoys,VBZ,O
,a,DT,O
,comfortable,JJ,O
,balance,NN,O
,of,IN,O
,payments,NNS,O
,surplus,NN,O
,",",",",O
,but,CC,O
,depends,VBZ,O
,on,IN,O
,imports,NNS,O
,of,IN,O
,raw,JJ,O
,materials,NNS,O
,for,IN,O
,the,DT,O
,manufacturing,NN,O
,sector,NN,O
,.,.,O
Sentence: 1855,Within,IN,O
,the,DT,O
,EU,NNP,B-org
,",",",",O
,Denmark,NNP,B-gpe
,is,VBZ,O
,among,IN,O
,the,DT,O
,strongest,JJS,O
,supporters,NNS,O
,of,IN,O
,trade,NN,O
,liberalization,NN,O
,.,.,O
Sentence: 1856,After,IN,O
,a,DT,O
,long,JJ,O
,consumption-driven,JJ,O
,upswing,NN,O
,",",",",O
,Denmark,NNP,B-gpe
,'s,POS,O
,economy,NN,O
,began,VBD,O
,slowing,VBG,O
,in,IN,O
,2007,CD,B-tim
,with,IN,O
,the,DT,O
,end,NN,O
,of,IN,O
,a,DT,O
,housing,NN,O
,boom,NN,O
,.,.,O
Sentence: 1857,Housing,NN,O
,prices,NNS,O
,dropped,VBD,O
,markedly,RB,O
,in,IN,O
,2008,CD,B-tim
,-,:,I-tim
,9,CD,I-tim
,.,.,O
Sentence: 1858,The,DT,O
,global,JJ,O
,financial,JJ,O
,crisis,NN,O
,has,VBZ,O
,exacerbated,VBN,O
,this,DT,O
,cyclical,JJ,O
,slowdown,NN,O
,through,IN,O
,increased,VBN,O
,borrowing,NN,O
,costs,NNS,O
,and,CC,O
,lower,JJR,O
,export,NN,O
,demand,NN,O
,",",",",O
,consumer,NN,O
,confidence,NN,O
,",",",",O
,and,CC,O
,investment,NN,O
,.,.,O
Sentence: 1859,The,DT,O
,global,JJ,O
,financial,JJ,O
,crises,NNS,O
,cut,VBD,O
,Danish,JJ,B-gpe
,GDP,NN,O
,by,IN,O
,0.9,CD,O
,%,NN,O
,in,IN,O
,2008,CD,B-tim
,and,CC,O
,5.2,CD,O
,%,NN,O
,in,IN,O
,2009,CD,B-tim
,.,.,O
Sentence: 1860,Historically,RB,O
,low,JJ,O
,levels,NNS,O
,of,IN,O
,unemployment,NN,O
,rose,VBD,O
,sharply,RB,O
,with,IN,O
,the,DT,O
,recession,NN,O
,but,CC,O
,remain,VBP,O
,below,IN,O
,5,CD,O
,%,NN,O
,",",",",O
,based,VBN,O
,on,IN,O
,the,DT,O
,national,JJ,O
,measure,NN,O
,",",",",O
,about,IN,O
,half,PDT,O
,the,DT,O
,level,NN,O
,of,IN,O
,the,DT,O
,EU,NNP,B-org
,;,;,O
,harmonized,VBN,O
,to,TO,O
,OECD,NNP,B-org
,standards,NNS,O
,the,DT,O
,unemployment,NN,O
,rate,NN,O
,was,VBD,O
,about,IN,O
,8,CD,O
,%,NN,O
,at,IN,O
,the,DT,O
,end,NN,B-tim
,of,IN,I-tim
,2010,CD,I-tim
,.,.,O
Sentence: 1861,Denmark,NNP,B-gpe
,made,VBD,O
,a,DT,O
,modest,JJ,O
,recovery,NN,O
,in,IN,O
,2010,CD,B-tim
,in,IN,O
,part,NN,O
,because,IN,O
,of,IN,O
,increased,VBN,O
,government,NN,O
,spending,NN,O
,.,.,O
Sentence: 1862,An,DT,O
,impending,JJ,O
,decline,NN,O
,in,IN,O
,the,DT,O
,ratio,NN,O
,of,IN,O
,workers,NNS,O
,to,TO,O
,retirees,NNS,O
,will,MD,O
,be,VB,O
,a,DT,O
,major,JJ,O
,long-term,JJ,O
,issue,NN,O
,.,.,O
Sentence: 1863,Denmark,NNP,B-gpe
,maintained,VBD,O
,a,DT,O
,healthy,JJ,O
,budget,NN,O
,surplus,NN,O
,for,IN,O
,many,JJ,O
,years,NNS,O
,up,IN,O
,to,TO,O
,2008,CD,B-tim
,",",",",O
,but,CC,O
,the,DT,O
,budget,NN,O
,balance,NN,O
,swung,VBD,O
,into,IN,O
,deficit,NN,O
,during,IN,O
,2009,CD,B-tim
,-,IN,I-tim
,10,CD,I-tim
,.,.,O
Sentence: 1864,Nonetheless,RB,O
,",",",",O
,Denmark,NNP,B-gpe
,'s,POS,O
,fiscal,JJ,O
,position,NN,O
,remains,VBZ,O
,among,IN,O
,the,DT,O
,strongest,JJS,O
,in,IN,O
,the,DT,O
,EU,NNP,B-org
,.,.,O
Sentence: 1865,Despite,IN,O
,previously,RB,O
,meeting,VBG,O
,the,DT,O
,criteria,NNS,O
,to,TO,O
,join,VB,O
,the,DT,O
,European,JJ,B-org
,Economic,NNP,I-org
,and,CC,I-org
,Monetary,NNP,I-org
,Union,NNP,I-org
,(,LRB,O
,EMU,NNP,B-org
,),RRB,O
,",",",",O
,so,RB,O
,far,RB,O
,Denmark,NNP,B-gpe
,has,VBZ,O
,decided,VBN,O
,not,RB,O
,to,TO,O
,join,VB,O
,",",",",O
,although,IN,O
,the,DT,O
,Danish,JJ,B-gpe
,krone,NN,O
,remains,VBZ,O
,pegged,VBN,O
,to,TO,O
,the,DT,O
,euro,NN,O
,.,.,O
Sentence: 1866,The,DT,O
,eastern,JJ,O
,half,NN,O
,of,IN,O
,the,DT,O
,island,NN,O
,of,IN,O
,New,NNP,B-geo
,Guinea,NNP,I-geo
,-,IN,O
,second,JJ,O
,largest,JJS,O
,in,IN,O
,the,DT,O
,world,NN,O
,-,:,O
,was,VBD,O
,divided,VBN,O
,between,IN,O
,Germany,NNP,B-geo
,(,LRB,O
,north,NN,O
,),RRB,O
,and,CC,O
,the,DT,O
,UK,NNP,B-org
,(,LRB,O
,south,NN,O
,),RRB,O
,in,IN,O
,1885,CD,B-tim
,.,.,O
Sentence: 1867,The,DT,O
,latter,JJ,O
,area,NN,O
,was,VBD,O
,transferred,VBN,O
,to,TO,O
,Australia,NNP,B-geo
,in,IN,O
,1902,CD,B-tim
,",",",",O
,which,WDT,O
,occupied,VBD,O
,the,DT,O
,northern,JJ,O
,portion,NN,O
,during,IN,O
,World,NNP,O
,War,NNP,O
,I,NNP,B-eve
,and,CC,O
,continued,VBD,O
,to,TO,O
,administer,VB,O
,the,DT,O
,combined,JJ,O
,areas,NNS,O
,until,IN,O
,independence,NN,O
,in,IN,O
,1975,CD,B-tim
,.,.,O
Sentence: 1868,A,DT,O
,nine-year,JJ,B-tim
,secessionist,NN,O
,revolt,NN,O
,on,IN,O
,the,DT,O
,island,NN,O
,of,IN,O
,Bougainville,NNP,B-geo
,ended,VBD,O
,in,IN,O
,1997,CD,B-tim
,after,IN,O
,claiming,VBG,O
,some,DT,O
,"20,000",CD,O
,lives,NNS,O
,.,.,O
Sentence: 1869,The,DT,O
,UK,NNP,B-org
,established,VBD,O
,a,DT,O
,protectorate,NN,O
,over,IN,O
,the,DT,O
,Solomon,NNP,B-geo
,Islands,NNP,I-geo
,in,IN,O
,the,DT,O
,1890s,NNS,B-tim
,.,.,O
Sentence: 1870,Some,DT,O
,of,IN,O
,the,DT,O
,most,RBS,O
,bitter,JJ,O
,fighting,NN,O
,of,IN,O
,World,NNP,O
,War,NNP,O
,II,NNP,B-eve
,occurred,VBD,O
,on,IN,O
,this,DT,O
,archipelago,NN,O
,.,.,O
Sentence: 1871,Self-government,NN,O
,was,VBD,O
,achieved,VBN,O
,in,IN,O
,1976,CD,B-tim
,and,CC,O
,independence,NN,O
,two,CD,B-tim
,years,NNS,O
,later,RB,B-tim
,.,.,O
Sentence: 1872,Ethnic,NNP,O
,violence,NN,O
,",",",",O
,government,NN,O
,malfeasance,NN,O
,",",",",O
,and,CC,O
,endemic,JJ,O
,crime,NN,O
,have,VBP,O
,undermined,VBN,O
,stability,NN,O
,and,CC,O
,civil,JJ,O
,society,NN,O
,.,.,O
Sentence: 1873,In,IN,O
,June,NNP,B-tim
,2003,CD,I-tim
,",",",",O
,then,RB,O
,Prime,NNP,B-per
,Minister,NNP,I-per
,Sir,NNP,I-per
,Allan,NNP,I-per
,KEMAKEZA,NNP,I-per
,sought,VBD,O
,the,DT,O
,assistance,NN,O
,of,IN,O
,Australia,NNP,B-geo
,in,IN,O
,reestablishing,VBG,O
,law,NN,O
,and,CC,O
,order,NN,O
,;,;,O
,the,DT,O
,following,VBG,O
,month,NN,O
,",",",",O
,an,DT,O
,Australian-led,JJ,O
,multinational,JJ,O
,force,NN,O
,arrived,VBD,O
,to,TO,O
,restore,VB,O
,peace,NN,O
,and,CC,O
,disarm,NN,O
,ethnic,JJ,O
,militias,NNS,O
,.,.,O
Sentence: 1874,The,DT,O
,Regional,NNP,B-org
,Assistance,NNP,I-org
,Mission,NNP,I-org
,to,TO,O
,the,DT,O
,Solomon,NNP,B-geo
,Islands,NNP,I-geo
,(,LRB,O
,RAMSI,NNP,B-geo
,),RRB,O
,has,VBZ,O
,generally,RB,O
,been,VBN,O
,effective,JJ,O
,in,IN,O
,restoring,VBG,O
,law,NN,O
,and,CC,O
,order,NN,O
,and,CC,O
,rebuilding,NN,O
,government,NN,O
,institutions,NNS,O
,.,.,O
Sentence: 1875,THE,DT,O
,OLIVE-TREE,NN,O
,ridiculed,VBD,O
,the,DT,O
,Fig-Tree,NN,O
,because,IN,O
,",",",",O
,while,IN,O
,she,PRP,O
,was,VBD,O
,green,JJ,O
,all,PDT,O
,the,DT,O
,year,NN,O
,round,NN,O
,",",",",O
,the,DT,O
,Fig-Tree,NN,O
,changed,VBD,O
,its,PRP$,O
,leaves,NNS,O
,with,IN,O
,the,DT,O
,seasons,NNS,O
,.,.,O
Sentence: 1876,A,DT,O
,shower,NN,O
,of,IN,O
,snow,NN,O
,fell,VBD,O
,upon,IN,O
,them,PRP,O
,",",",",O
,and,CC,O
,",",",",O
,finding,VBG,O
,the,DT,O
,Olive,NN,O
,full,JJ,O
,of,IN,O
,foliage,NN,O
,",",",",O
,it,PRP,O
,settled,VBD,O
,upon,IN,O
,its,PRP$,O
,branches,NNS,O
,and,CC,O
,broke,VBD,O
,them,PRP,O
,down,RP,O
,with,IN,O
,its,PRP$,O
,weight,NN,O
,",",",",O
,at,IN,O
,once,RB,O
,despoiling,VBG,O
,it,PRP,O
,of,IN,O
,its,PRP$,O
,beauty,NN,O
,and,CC,O
,killing,VBG,O
,the,DT,O
,tree,NN,O
,.,.,O
Sentence: 1877,But,CC,O
,finding,VBG,O
,the,DT,O
,Fig-Tree,NN,O
,denuded,VBN,O
,of,IN,O
,leaves,NNS,O
,",",",",O
,the,DT,O
,snow,NN,O
,fell,VBD,O
,through,IN,O
,to,TO,O
,the,DT,O
,ground,NN,O
,",",",",O
,and,CC,O
,did,VBD,O
,not,RB,O
,injure,VB,O
,it,PRP,O
,at,IN,O
,all,DT,O
,.,.,O
Sentence: 1878,AN,DT,O
,Editor,NN,O
,who,WP,O
,was,VBD,O
,always,RB,O
,vaunting,VBG,O
,the,DT,O
,purity,NN,O
,",",",",O
,enterprise,NN,O
,",",",",O
,and,CC,O
,fearlessness,NN,O
,of,IN,O
,his,PRP$,O
,paper,NN,O
,was,VBD,O
,pained,VBN,O
,to,TO,O
,observe,VB,O
,that,IN,O
,he,PRP,O
,got,VBD,O
,no,DT,O
,subscribers,NNS,O
,.,.,O
Sentence: 1879,One,CD,O
,day,NN,O
,it,PRP,O
,occurred,VBD,O
,to,TO,O
,him,PRP,O
,to,TO,O
,stop,VB,O
,saying,VBG,O
,that,IN,O
,his,PRP$,O
,paper,NN,O
,was,VBD,O
,pure,JJ,O
,and,CC,O
,enterprising,JJ,O
,and,CC,O
,fearless,JJ,O
,",",",",O
,and,CC,O
,make,VB,O
,it,PRP,O
,so,RB,O
,.,.,O
Sentence: 1880,"""",``,O
,If,IN,O
,these,DT,O
,are,VBP,O
,not,RB,O
,good,JJ,O
,qualities,NNS,O
,",",",",O
,"""",``,O
,he,PRP,O
,reasoned,VBD,O
,",",",",O
,"""",``,O
,it,PRP,O
,is,VBZ,O
,folly,RB,O
,to,TO,O
,claim,VB,O
,them,PRP,O
,.,.,O
,"""",``,O
Sentence: 1881,Under,IN,O
,the,DT,O
,new,JJ,O
,policy,NN,O
,he,PRP,O
,got,VBD,O
,so,RB,O
,many,JJ,O
,subscribers,NNS,O
,that,IN,O
,his,PRP$,O
,rivals,NNS,O
,endeavoured,VBD,O
,to,TO,O
,discover,VB,O
,the,DT,O
,secret,NN,O
,of,IN,O
,his,PRP$,O
,prosperity,NN,O
,",",",",O
,but,CC,O
,he,PRP,O
,kept,VBD,O
,it,PRP,O
,",",",",O
,and,CC,O
,when,WRB,O
,he,PRP,O
,died,VBD,O
,it,PRP,O
,died,VBD,O
,with,IN,O
,him,PRP,O
,.,.,O
Sentence: 1882,On,IN,O
,July,NNP,B-tim
,8,CD,I-tim
,",",",",I-tim
,1947,CD,I-tim
,",",",",O
,witnesses,NNS,O
,claim,VBP,O
,a,DT,O
,spaceship,NN,O
,with,IN,O
,five,CD,O
,aliens,NNS,O
,aboard,IN,O
,crashed,VBN,O
,on,IN,O
,a,DT,O
,sheep-and-cattle,JJ,O
,ranch,NN,O
,outside,IN,O
,Roswell,NNP,B-geo
,",",",",O
,an,DT,O
,incident,NN,O
,they,PRP,O
,say,VBP,O
,has,VBZ,O
,been,VBN,O
,covered,VBN,O
,up,RP,O
,by,IN,O
,the,DT,O
,military,NN,O
,.,.,O
Sentence: 1883,March,NNP,B-tim
,31,CD,I-tim
,",",",",I-tim
,1948,CD,I-tim
,",",",",I-tim
,nine,CD,I-tim
,months,NNS,O
,after,IN,O
,that,DT,B-tim
,day,NN,I-tim
,",",",",O
,Al,NNP,B-per
,Gore,NNP,I-per
,was,VBD,O
,born,VBN,O
,.,.,O
Sentence: 1884,That,DT,O
,clears,VBZ,O
,up,RP,O
,a,DT,O
,lot,NN,O
,of,IN,O
,things,NNS,O
,.,.,O
Sentence: 1885,Venezuelan,JJ,B-gpe
,President,NNP,B-per
,Hugo,NNP,I-per
,Chavez,NNP,I-per
,has,VBZ,O
,rallied,VBN,O
,hundreds,NNS,O
,of,IN,O
,thousands,NNS,O
,of,IN,O
,supporters,NNS,O
,in,IN,O
,Caracas,NNP,B-geo
,in,IN,O
,advance,NN,O
,of,IN,O
,the,DT,O
,December,NNP,B-tim
,3,CD,I-tim
,presidential,JJ,O
,vote,NN,O
,.,.,O
Sentence: 1886,Mr.,NNP,B-per
,Chavez,NNP,I-per
,told,VBD,O
,the,DT,O
,crowd,NN,O
,Sunday,NNP,B-tim
,that,IN,O
,his,PRP$,O
,goal,NN,O
,is,VBZ,O
,not,RB,O
,to,TO,O
,merely,RB,O
,win,VB,O
,",",",",O
,but,CC,O
,to,TO,O
,outdo,VB,O
,previous,JJ,O
,triumphs,NNS,O
,in,IN,O
,a,DT,O
,way,NN,O
,that,WDT,O
,is,VBZ,O
,overwhelming,JJ,O
,and,CC,O
,crushing,NN,O
,.,.,O
Sentence: 1887,Polls,NNS,O
,show,VBP,O
,Mr.,NNP,B-per
,Chavez,NNP,I-per
,well,RB,O
,ahead,RB,O
,of,IN,O
,his,PRP$,O
,opponent,NN,O
,Manuel,NNP,B-per
,Rosales,NNP,I-per
,.,.,O
Sentence: 1888,Mr.,NNP,B-per
,Chavez,NNP,I-per
,has,VBZ,O
,built,VBN,O
,strong,JJ,O
,support,NN,O
,in,IN,O
,Venezuela,NNP,B-geo
,for,IN,O
,his,PRP$,O
,criticism,NN,O
,of,IN,O
,the,DT,O
,Bush,NNP,B-geo
,administration,NN,O
,and,CC,O
,for,IN,O
,programs,NNS,O
,he,PRP,O
,says,VBZ,O
,will,MD,O
,improve,VB,O
,the,DT,O
,lives,NNS,O
,of,IN,O
,the,DT,O
,nation,NN,O
,'s,POS,O
,poor,NN,O
,.,.,O
Sentence: 1889,Mr.,NNP,B-per
,Rosales,NNP,I-per
,is,VBZ,O
,the,DT,O
,governor,NN,O
,of,IN,O
,Zulia,NNP,B-geo
,state,NN,O
,.,.,O
Sentence: 1890,He,PRP,O
,has,VBZ,O
,criticized,VBN,O
,Chavez,NNP,B-per
,',POS,O
,ties,NNS,O
,to,TO,O
,Cuba,NNP,B-geo
,'s,POS,O
,Fidel,NNP,B-per
,Castro,NNP,I-per
,",",",",O
,saying,VBG,O
,Venezuelans,NNS,B-gpe
,want,VBP,O
,modernity,NN,O
,",",",",O
,not,RB,O
,the,DT,O
,Cubanization,NN,O
,of,IN,O
,their,PRP$,O
,country,NN,O
,.,.,O
Sentence: 1891,Mr.,NNP,B-per
,Rosales,NNP,I-per
,held,VBD,O
,a,DT,O
,campaign,NN,O
,rally,NN,O
,Saturday,NNP,B-tim
,that,WDT,O
,also,RB,O
,attracted,VBD,O
,hundreds,NNS,O
,of,IN,O
,thousands,NNS,O
,of,IN,O
,supporters,NNS,O
,.,.,O
Sentence: 1892,Officials,NNS,O
,say,VBP,O
,a,DT,O
,journalist,NN,O
,with,IN,O
,state-controlled,JJ,O
,Russian,JJ,B-gpe
,television,NN,O
,was,VBD,O
,found,VBN,O
,dead,JJ,O
,in,IN,O
,his,PRP$,O
,Moscow,NNP,B-geo
,apartment,NN,O
,early,RB,O
,Friday,NNP,B-tim
,.,.,O
Sentence: 1893,Firefighters,NNS,O
,who,WP,O
,came,VBD,O
,to,TO,O
,put,VB,O
,out,RP,O
,a,DT,O
,fire,NN,O
,at,IN,O
,his,PRP$,O
,apartment,NN,O
,found,VBD,O
,the,DT,O
,body,NN,O
,of,IN,O
,32-year-old,JJ,B-org
,Ilyas,NNP,B-per
,Shurpayev,NNP,I-per
,.,.,O
Sentence: 1894,Police,NNS,O
,said,VBD,O
,he,PRP,O
,appeared,VBD,O
,to,TO,O
,have,VB,O
,been,VBN,O
,strangled,VBN,O
,with,IN,O
,a,DT,O
,belt,NN,O
,and,CC,O
,had,VBD,O
,multiple,JJ,O
,stab,NN,O
,wounds,NNS,O
,.,.,O
Sentence: 1895,Shurpayev,NNP,B-org
,moved,VBD,O
,to,TO,O
,Moscow,NNP,B-geo
,from,IN,O
,the,DT,O
,mostly,RB,O
,Muslim,JJ,O
,Dagestan,NNP,O
,province,NN,O
,and,CC,O
,had,VBD,O
,reported,VBN,O
,extensively,RB,O
,from,IN,O
,Russia,NNP,B-geo
,'s,POS,O
,violence-ridden,JJ,O
,North,NNP,B-org
,Caucasus,NNP,I-org
,region,NN,O
,and,CC,O
,neighboring,JJ,O
,areas,NNS,O
,of,IN,O
,Georgia,NNP,B-geo
,.,.,O
Sentence: 1896,More,JJR,O
,than,IN,O
,a,DT,O
,dozen,CD,O
,journalists,NNS,O
,have,VBP,O
,been,VBN,O
,slain,VBN,O
,in,IN,O
,contract-style,JJ,O
,killings,NNS,O
,in,IN,O
,Russia,NNP,B-geo
,since,IN,B-tim
,2000,CD,I-tim
,.,.,O
Sentence: 1897,Many,JJ,O
,journalists,NNS,O
,appear,VBP,O
,to,TO,O
,have,VB,O
,been,VBN,O
,targeted,VBN,O
,for,IN,O
,beatings,NNS,O
,and,CC,O
,killings,NNS,O
,because,IN,O
,of,IN,O
,their,PRP$,O
,attempts,NNS,O
,to,TO,O
,report,VB,O
,on,IN,O
,allegations,NNS,O
,of,IN,O
,official,JJ,O
,corruption,NN,O
,.,.,O
Sentence: 1898,Iranian,JJ,B-gpe
,state,NN,O
,media,NNS,O
,are,VBP,O
,reporting,VBG,O
,that,IN,O
,Iran,NNP,B-geo
,is,VBZ,O
,operating,VBG,O
,nearly,RB,O
,500,CD,O
,new,JJ,O
,uranium-enriching,JJ,O
,centrifuges,NNS,O
,at,IN,O
,its,PRP$,O
,Natanz,NNP,B-geo
,nuclear,JJ,O
,facility,NN,O
,.,.,O
Sentence: 1899,The,DT,O
,Islamic,NNP,B-org
,Republic,NNP,I-org
,News,NNP,I-org
,Agency,NNP,I-org
,quoted,VBD,O
,Friday,NNP,B-tim
,an,DT,O
,unnamed,JJ,O
,source,NN,O
,familiar,JJ,O
,with,IN,O
,the,DT,O
,program,NN,O
,as,IN,O
,saying,VBG,O
,that,IN,O
,the,DT,O
,centrifuges,NNS,O
,are,VBP,O
,part,NN,O
,of,IN,O
,"3,000",CD,O
,installed,VBN,O
,last,JJ,O
,year,NN,O
,at,IN,O
,the,DT,O
,complex,NN,O
,.,.,O
Sentence: 1900,On,IN,O
,Tuesday,NNP,B-tim
,",",",",O
,Iranian,JJ,B-gpe
,President,NNP,B-per
,Mahmoud,NNP,I-per
,Ahmadinejad,NNP,I-per
,announced,VBD,O
,Tehran,NNP,B-per
,plans,VBZ,O
,to,TO,O
,install,VB,O
,"6,000",CD,O
,new,JJ,O
,centrifuges,NNS,O
,at,IN,O
,Natanz,NNP,B-geo
,.,.,O
Sentence: 1901,Meanwhile,RB,O
,",",",",O
,a,DT,O
,senior,JJ,O
,Iranian,JJ,B-gpe
,nuclear,JJ,O
,official,NN,O
,denied,VBD,O
,Iran,NNP,B-geo
,is,VBZ,O
,having,VBG,O
,technical,JJ,O
,difficulties,NNS,O
,in,IN,O
,expanding,VBG,O
,its,PRP$,O
,nuclear,JJ,O
,activities,NNS,O
,.,.,O
Sentence: 1902,Iran,NNP,B-org
,currently,RB,O
,faces,VBZ,O
,three,CD,O
,sets,NNS,O
,of,IN,O
,United,NNP,B-org
,Nations,NNP,I-org
,Security,NNP,I-org
,Council,NNP,I-org
,sanctions,NNS,O
,and,CC,O
,international,JJ,O
,isolation,NN,O
,for,IN,O
,its,PRP$,O
,refusal,NN,O
,to,TO,O
,halt,VB,O
,uranium,NN,O
,enrichment,NN,O
,",",",",O
,which,WDT,O
,can,MD,O
,be,VB,O
,used,VBN,O
,in,IN,O
,building,VBG,O
,nuclear,JJ,O
,weapons,NNS,O
,.,.,O
Sentence: 1903,The,DT,O
,United,NNP,B-org
,States,NNPS,I-org
,has,VBZ,O
,accused,VBN,O
,Iran,NNP,B-geo
,of,IN,O
,secretly,RB,O
,trying,VBG,O
,to,TO,O
,develop,VB,O
,nuclear,JJ,O
,weapons,NNS,O
,.,.,O
Sentence: 1904,Iran,NNP,B-org
,says,VBZ,O
,its,PRP$,O
,nuclear,JJ,O
,program,NN,O
,is,VBZ,O
,for,IN,O
,peaceful,JJ,O
,purposes,NNS,O
,.,.,O
Sentence: 1905,Authorities,NNS,O
,in,IN,O
,Afghanistan,NNP,B-geo
,say,VBP,O
,four,CD,O
,policemen,NNS,O
,were,VBD,O
,killed,VBN,O
,and,CC,O
,four,CD,O
,others,NNS,O
,wounded,VBN,O
,by,IN,O
,militants,NNS,O
,who,WP,O
,attacked,VBD,O
,a,DT,O
,security,NN,O
,checkpoint,NN,O
,in,IN,O
,southern,JJ,O
,Kandahar,NNP,B-geo
,province,NN,O
,.,.,O
Sentence: 1906,Police,NNS,O
,say,VBP,O
,one,CD,O
,militant,NN,O
,also,RB,O
,was,VBD,O
,killed,VBN,O
,during,IN,O
,the,DT,O
,assault,NN,O
,-,IN,O
,a,DT,O
,drive-by,JJ,O
,shooting,NN,O
,-,IN,O
,late,JJ,O
,Sunday,NNP,B-tim
,in,IN,O
,Maywand,NNP,B-geo
,district,NN,O
,",",",",O
,west,NN,O
,of,IN,O
,Kandahar,NNP,B-geo
,city,NN,O
,.,.,O
Sentence: 1907,Less,RBR,B-tim
,than,IN,I-tim
,24,CD,I-tim
,hours,NNS,O
,earlier,RBR,O
,",",",",O
,two,CD,O
,U.S.,NNP,B-geo
,soldiers,NNS,O
,were,VBD,O
,wounded,VBN,O
,in,IN,O
,an,DT,O
,attack,NN,O
,on,IN,O
,their,PRP$,O
,patrol,NN,O
,in,IN,O
,southern,JJ,O
,Zabul,NNP,B-geo
,province,NN,O
,.,.,O
Sentence: 1908,Two,CD,B-tim
,weeks,NNS,O
,ago,RB,O
,",",",",O
,American,NNP,B-org
,and,CC,O
,Afghan,JJ,B-gpe
,forces,NNS,O
,launched,VBD,O
,a,DT,O
,winter,NN,O
,offensive,NN,O
,",",",",O
,dubbed,VBN,O
,"""",``,O
,Operation,NNP,B-eve
,Lightning,NNP,I-eve
,Freedom,NNP,I-eve
,"""",``,O
,",",",",O
,to,TO,O
,hunt,VB,O
,for,IN,O
,Taleban,NNP,B-org
,militants,NNS,O
,ahead,RB,O
,of,IN,O
,planned,JJ,O
,parliamentary,JJ,O
,elections,NNS,O
,next,IN,O
,year,NN,O
,.,.,O
Sentence: 1909,The,DT,O
,operation,NN,O
,is,VBZ,O
,aimed,VBN,O
,at,IN,O
,strengthening,VBG,O
,security,NN,O
,to,TO,O
,ensure,VB,O
,that,IN,O
,the,DT,O
,parliamentary,JJ,O
,election,NN,O
,",",",",O
,in,IN,O
,about,IN,B-tim
,four,CD,I-tim
,months,NNS,O
,",",",",O
,can,MD,O
,be,VB,O
,conducted,VBN,O
,as,RB,O
,smoothly,RB,O
,as,IN,O
,Afghanistan,NNP,B-geo
,'s,POS,O
,landmark,NN,O
,presidential,JJ,O
,ballot,NN,O
,in,IN,O
,October,NNP,B-tim
,.,.,O
Sentence: 1910,Australian,JJ,B-gpe
,Prime,NNP,B-per
,Minister,NNP,I-per
,John,NNP,I-per
,Howard,NNP,I-per
,says,VBZ,O
,his,PRP$,O
,government,NN,O
,has,VBZ,O
,received,VBN,O
,information,NN,O
,about,IN,O
,a,DT,O
,specific,JJ,O
,terror,NN,O
,threat,NN,O
,against,IN,O
,the,DT,O
,country,NN,O
,.,.,O
Sentence: 1911,Mr.,NNP,B-per
,Howard,NNP,I-per
,told,VBD,O
,a,DT,O
,news,NN,O
,conference,NN,O
,Wednesday,NNP,B-tim
,",",",",O
,the,DT,O
,government,NN,O
,received,VBD,O
,information,NN,O
,this,DT,O
,week,NN,O
,that,WDT,O
,caused,VBD,O
,"""",``,O
,serious,JJ,O
,concern,NN,O
,.,.,O
,"""",``,O
Sentence: 1912,He,PRP,O
,would,MD,O
,not,RB,O
,provide,VB,O
,details,NNS,O
,.,.,O
Sentence: 1913,The,DT,O
,prime,JJ,B-per
,minister,NN,O
,said,VBD,O
,he,PRP,O
,would,MD,O
,try,VB,O
,to,TO,O
,push,VB,O
,new,JJ,O
,anti-terror,JJ,O
,legislation,NN,O
,through,IN,O
,parliament,NN,B-org
,Wednesday,NNP,B-tim
,",",",",O
,to,TO,O
,help,VB,O
,law,NN,O
,enforcement,NN,O
,agencies,NNS,O
,fight,VBP,O
,the,DT,O
,threat,NN,O
,.,.,O
Sentence: 1914,Counter-terrorism,NN,O
,laws,NNS,O
,under,IN,O
,consideration,NN,O
,in,IN,O
,Australia,NNP,B-geo
,would,MD,O
,allow,VB,O
,suspects,NNS,O
,to,TO,O
,be,VB,O
,electronically,RB,O
,watched,VBN,O
,or,CC,O
,held,VBN,O
,in,IN,O
,custody,NN,O
,for,IN,O
,up,RB,O
,to,TO,O
,14,CD,O
,days,NNS,O
,without,IN,O
,charge,NN,O
,.,.,O
Sentence: 1915,They,PRP,O
,would,MD,O
,also,RB,O
,create,VB,O
,tighter,JJR,O
,checks,NNS,O
,on,IN,O
,citizenship,NN,O
,applicants,NNS,O
,and,CC,O
,authorize,VB,O
,jail,NN,O
,terms,NNS,O
,for,IN,O
,inciting,VBG,O
,violence,NN,O
,.,.,O
Sentence: 1916,Rights,NNS,O
,organizations,NNS,O
,have,VBP,O
,criticized,VBN,O
,the,DT,O
,measures,NNS,O
,",",",",O
,saying,VBG,O
,they,PRP,O
,threaten,VBP,O
,civil,JJ,O
,liberties,NNS,O
,and,CC,O
,violate,VBP,O
,international,JJ,O
,law,NN,O
,.,.,O
Sentence: 1917,U.S.,NNP,B-org
,Senate,NNP,I-org
,investigators,NNS,O
,say,VBP,O
,the,DT,O
,former,JJ,O
,head,NN,O
,of,IN,O
,the,DT,O
,U.N.,NNP,B-org
,oil-for-food,NN,O
,program,NN,O
